campaign_id,customer_id,program,channel,sent_at,opened,clicked,redeemed,revenue
CMP-08489,GST-00083,Dining Bundle,sms,2025-01-05T01:00:00.000Z,false,false,false,0
CMP-08490,GST-01210,Platinum Exclusive,sms,2025-02-24T01:00:00.000Z,false,false,false,0
CMP-08491,GST-02281,Spa + Stay Package,email,2025-11-26T01:00:00.000Z,false,false,false,0
CMP-08492,GST-00008,Reactivation 30d,sms,2025-09-22T00:00:00.000Z,true,false,false,0
CMP-08493,GST-02017,Tier Upgrade Nudge,email,2026-01-13T01:00:00.000Z,false,false,false,0
CMP-08494,GST-00964,Birthday Reward,email,2026-04-22T00:00:00.000Z,false,false,false,0
CMP-08495,GST-01568,Dining Bundle,email,2026-01-30T01:00:00.000Z,false,false,false,0
CMP-08496,GST-00055,Summer Stay Drop,email,2025-08-22T00:00:00.000Z,false,false,false,0
CMP-08497,GST-00785,Spa + Stay Package,email,2024-12-13T01:00:00.000Z,false,false,false,0
CMP-08498,GST-01718,Reactivation 30d,sms,2026-02-18T01:00:00.000Z,false,false,false,0
CMP-08499,GST-00622,Reactivation 30d,sms,2024-12-02T01:00:00.000Z,false,false,false,0
CMP-08500,GST-01135,Resort Weekender,email,2025-08-05T00:00:00.000Z,false,false,false,0
CMP-08501,GST-00645,Reactivation 30d,email,2025-11-28T01:00:00.000Z,false,false,false,0
CMP-08502,GST-00644,Tier Upgrade Nudge,sms,2025-06-05T00:00:00.000Z,true,false,false,0
CMP-08503,GST-02219,Resort Weekender,sms,2025-08-17T00:00:00.000Z,true,false,false,0
CMP-08504,GST-00657,Resort Weekender,sms,2025-06-01T00:00:00.000Z,false,false,false,0
CMP-08505,GST-00168,Resort Weekender,push,2026-05-01T00:00:00.000Z,false,false,false,0
CMP-08506,GST-00099,Reactivation 60d,sms,2025-02-11T01:00:00.000Z,false,false,false,0
CMP-08507,GST-00593,Platinum Exclusive,sms,2025-04-01T00:00:00.000Z,true,false,false,0
CMP-08508,GST-00097,Welcome Series,email,2026-04-15T00:00:00.000Z,false,false,false,0
CMP-08509,GST-01588,Welcome Series,email,2026-03-21T00:00:00.000Z,false,false,false,0
CMP-08510,GST-00359,Reactivation 60d,email,2025-01-30T01:00:00.000Z,false,false,false,0
CMP-08511,GST-00649,Spa + Stay Package,email,2025-04-25T00:00:00.000Z,false,false,false,0
CMP-08512,GST-00469,Tier Upgrade Nudge,email,2025-03-25T00:00:00.000Z,true,true,true,343.76
CMP-08513,GST-01266,Reactivation 60d,push,2025-08-07T00:00:00.000Z,false,false,false,0
CMP-08514,GST-00630,Platinum Exclusive,push,2025-10-17T00:00:00.000Z,true,false,false,0
CMP-08515,GST-02033,Birthday Reward,push,2026-04-27T00:00:00.000Z,true,false,false,0
CMP-08516,GST-02303,Tier Upgrade Nudge,email,2025-08-19T00:00:00.000Z,false,false,false,0
CMP-08517,GST-01345,Spa + Stay Package,sms,2025-07-16T00:00:00.000Z,true,false,false,0
CMP-08518,GST-00511,Resort Weekender,email,2025-07-01T00:00:00.000Z,true,false,false,0
CMP-08519,GST-00896,Reactivation 30d,sms,2025-01-05T01:00:00.000Z,false,false,false,0
CMP-08520,GST-01058,Welcome Series,sms,2025-08-24T00:00:00.000Z,false,false,false,0
CMP-08521,GST-01799,Summer Stay Drop,email,2025-02-02T01:00:00.000Z,false,false,false,0
CMP-08522,GST-00861,Resort Weekender,email,2025-08-13T00:00:00.000Z,false,false,false,0
CMP-08523,GST-01953,Platinum Exclusive,push,2025-08-12T00:00:00.000Z,false,false,false,0
CMP-08524,GST-00551,Dining Bundle,sms,2026-01-24T01:00:00.000Z,true,false,false,0
CMP-08525,GST-00235,Reactivation 30d,sms,2025-05-21T00:00:00.000Z,false,false,false,0
CMP-08526,GST-01237,Platinum Exclusive,email,2025-10-28T00:00:00.000Z,true,false,false,0
CMP-08527,GST-01335,Resort Weekender,sms,2026-02-24T01:00:00.000Z,false,false,false,0
CMP-08528,GST-01826,Reactivation 30d,email,2025-08-12T00:00:00.000Z,false,false,false,0
CMP-08529,GST-00317,Dining Bundle,email,2025-06-04T00:00:00.000Z,false,false,false,0
CMP-08530,GST-01688,Dining Bundle,push,2026-01-15T01:00:00.000Z,false,false,false,0
CMP-08531,GST-00228,Summer Stay Drop,email,2025-10-29T00:00:00.000Z,false,false,false,0
CMP-08532,GST-02343,Birthday Reward,sms,2025-05-28T00:00:00.000Z,true,true,true,342.43
CMP-08533,GST-01425,Tier Upgrade Nudge,email,2024-12-19T01:00:00.000Z,false,false,false,0
CMP-08534,GST-00240,Dining Bundle,sms,2025-12-17T01:00:00.000Z,false,false,false,0
CMP-08535,GST-00822,Resort Weekender,email,2025-05-25T00:00:00.000Z,false,false,false,0
CMP-08536,GST-02326,Spa + Stay Package,email,2024-12-16T01:00:00.000Z,false,false,false,0
CMP-08537,GST-02180,Dining Bundle,sms,2025-05-09T00:00:00.000Z,true,false,false,0
CMP-08538,GST-01802,Dining Bundle,email,2026-04-04T00:00:00.000Z,false,false,false,0
CMP-08539,GST-01776,Spa + Stay Package,email,2025-10-27T00:00:00.000Z,true,false,false,0
CMP-08540,GST-00772,Dining Bundle,push,2025-10-26T00:00:00.000Z,true,false,false,0
CMP-08541,GST-00581,Dining Bundle,email,2025-03-05T01:00:00.000Z,false,false,false,0
CMP-08542,GST-01951,Reactivation 60d,email,2025-06-24T00:00:00.000Z,false,false,false,0
CMP-08543,GST-00484,Dining Bundle,email,2025-02-11T01:00:00.000Z,true,false,false,0
CMP-08544,GST-00687,Dining Bundle,email,2025-10-12T00:00:00.000Z,false,false,false,0
CMP-08545,GST-01690,Resort Weekender,push,2025-07-16T00:00:00.000Z,true,true,false,0
CMP-08546,GST-00871,Spa + Stay Package,email,2025-02-28T01:00:00.000Z,true,true,true,342.15
CMP-08547,GST-01620,Birthday Reward,sms,2025-04-30T00:00:00.000Z,false,false,false,0
CMP-08548,GST-02335,Reactivation 60d,email,2025-07-03T00:00:00.000Z,false,false,false,0
CMP-08549,GST-02226,Spa + Stay Package,push,2025-03-28T00:00:00.000Z,false,false,false,0
CMP-08550,GST-01878,Spa + Stay Package,email,2025-04-16T00:00:00.000Z,true,false,false,0
CMP-08551,GST-00544,Spa + Stay Package,email,2025-05-15T00:00:00.000Z,false,false,false,0
CMP-08552,GST-00246,Dining Bundle,email,2025-07-02T00:00:00.000Z,true,false,false,0
CMP-08553,GST-01620,Resort Weekender,sms,2025-05-28T00:00:00.000Z,true,false,false,0
CMP-08554,GST-00503,Tier Upgrade Nudge,sms,2025-03-29T00:00:00.000Z,true,false,false,0
CMP-08555,GST-00437,Tier Upgrade Nudge,push,2026-02-24T01:00:00.000Z,true,false,false,0
CMP-08556,GST-00153,Spa + Stay Package,email,2025-12-18T01:00:00.000Z,false,false,false,0
CMP-08557,GST-01785,Reactivation 60d,email,2025-04-29T00:00:00.000Z,false,false,false,0
CMP-08558,GST-00880,Spa + Stay Package,email,2026-04-01T00:00:00.000Z,false,false,false,0
CMP-08559,GST-01878,Dining Bundle,email,2025-04-04T00:00:00.000Z,true,false,false,0
CMP-08560,GST-00017,Tier Upgrade Nudge,email,2025-10-16T00:00:00.000Z,false,false,false,0
CMP-08561,GST-01245,Resort Weekender,sms,2025-09-17T00:00:00.000Z,false,false,false,0
CMP-08562,GST-00581,Birthday Reward,email,2025-04-02T00:00:00.000Z,false,false,false,0
CMP-08563,GST-02257,Spa + Stay Package,email,2025-11-04T01:00:00.000Z,false,false,false,0
CMP-08564,GST-00876,Tier Upgrade Nudge,sms,2025-09-05T00:00:00.000Z,true,false,false,0
CMP-08565,GST-00565,Summer Stay Drop,email,2026-01-13T01:00:00.000Z,false,false,false,0
CMP-08566,GST-01899,Birthday Reward,sms,2026-04-17T00:00:00.000Z,true,false,false,0
CMP-08567,GST-02250,Welcome Series,push,2025-05-08T00:00:00.000Z,true,true,false,0
CMP-08568,GST-00135,Tier Upgrade Nudge,email,2025-05-19T00:00:00.000Z,false,false,false,0
CMP-08569,GST-00302,Reactivation 30d,push,2025-10-30T00:00:00.000Z,false,false,false,0
CMP-08570,GST-02118,Platinum Exclusive,email,2025-12-15T01:00:00.000Z,false,false,false,0
CMP-08571,GST-00888,Summer Stay Drop,sms,2025-01-08T01:00:00.000Z,false,false,false,0
CMP-08572,GST-00036,Reactivation 60d,push,2025-03-26T00:00:00.000Z,true,false,false,0
CMP-08573,GST-01127,Resort Weekender,push,2025-03-31T00:00:00.000Z,false,false,false,0
CMP-08574,GST-00649,Platinum Exclusive,email,2024-12-22T01:00:00.000Z,false,false,false,0
CMP-08575,GST-02397,Reactivation 30d,email,2025-02-16T01:00:00.000Z,false,false,false,0
CMP-08576,GST-00534,Birthday Reward,sms,2025-05-19T00:00:00.000Z,true,true,false,0
CMP-08577,GST-00494,Reactivation 60d,email,2025-04-30T00:00:00.000Z,false,false,false,0
CMP-08578,GST-02012,Reactivation 30d,push,2025-10-24T00:00:00.000Z,true,true,true,394.72
CMP-08579,GST-01773,Platinum Exclusive,push,2025-07-11T00:00:00.000Z,false,false,false,0
CMP-08580,GST-01362,Platinum Exclusive,sms,2025-03-21T00:00:00.000Z,false,false,false,0
CMP-08581,GST-02014,Tier Upgrade Nudge,email,2025-03-13T00:00:00.000Z,false,false,false,0
CMP-08582,GST-01849,Spa + Stay Package,push,2026-02-06T01:00:00.000Z,true,false,false,0
CMP-08583,GST-00138,Welcome Series,email,2024-12-20T01:00:00.000Z,true,false,false,0
CMP-08584,GST-01785,Welcome Series,sms,2026-03-20T00:00:00.000Z,true,false,false,0
CMP-08585,GST-00498,Tier Upgrade Nudge,sms,2025-01-09T01:00:00.000Z,true,false,false,0
CMP-08586,GST-02358,Dining Bundle,email,2024-12-25T01:00:00.000Z,false,false,false,0
CMP-08587,GST-01090,Resort Weekender,push,2026-02-10T01:00:00.000Z,false,false,false,0
CMP-08588,GST-00024,Reactivation 30d,email,2025-02-15T01:00:00.000Z,true,false,false,0
CMP-08589,GST-00238,Reactivation 60d,push,2025-07-15T00:00:00.000Z,true,false,false,0
CMP-08590,GST-00447,Resort Weekender,email,2024-12-08T01:00:00.000Z,true,false,false,0
CMP-08591,GST-00677,Tier Upgrade Nudge,sms,2025-03-30T00:00:00.000Z,false,false,false,0
CMP-08592,GST-02151,Platinum Exclusive,email,2026-05-07T00:00:00.000Z,false,false,false,0
CMP-08593,GST-01375,Reactivation 60d,push,2025-10-15T00:00:00.000Z,true,false,false,0
CMP-08594,GST-02128,Summer Stay Drop,sms,2026-03-29T00:00:00.000Z,false,false,false,0
CMP-08595,GST-01850,Platinum Exclusive,email,2025-07-31T00:00:00.000Z,false,false,false,0
CMP-08596,GST-00205,Spa + Stay Package,email,2025-04-20T00:00:00.000Z,false,false,false,0
CMP-08597,GST-01549,Reactivation 30d,push,2025-03-20T00:00:00.000Z,true,false,false,0
CMP-08598,GST-00299,Resort Weekender,push,2025-05-03T00:00:00.000Z,false,false,false,0
CMP-08599,GST-00324,Tier Upgrade Nudge,email,2024-12-16T01:00:00.000Z,false,false,false,0
CMP-08600,GST-00181,Summer Stay Drop,sms,2025-05-25T00:00:00.000Z,true,false,false,0
CMP-08601,GST-01393,Welcome Series,sms,2025-04-27T00:00:00.000Z,true,false,false,0
CMP-08602,GST-00153,Reactivation 30d,email,2026-02-07T01:00:00.000Z,false,false,false,0
CMP-08603,GST-01021,Welcome Series,push,2026-04-17T00:00:00.000Z,true,true,false,0
CMP-08604,GST-00164,Platinum Exclusive,email,2026-03-24T00:00:00.000Z,true,false,false,0
CMP-08605,GST-01268,Dining Bundle,sms,2025-10-04T00:00:00.000Z,true,false,false,0
CMP-08606,GST-01150,Welcome Series,email,2025-05-22T00:00:00.000Z,false,false,false,0
CMP-08607,GST-01644,Tier Upgrade Nudge,email,2026-02-22T01:00:00.000Z,true,false,false,0
CMP-08608,GST-00123,Spa + Stay Package,sms,2026-01-01T01:00:00.000Z,true,true,false,0
CMP-08609,GST-00165,Spa + Stay Package,sms,2026-03-21T00:00:00.000Z,false,false,false,0
CMP-08610,GST-02135,Welcome Series,sms,2026-01-20T01:00:00.000Z,true,false,false,0
CMP-08611,GST-01155,Resort Weekender,sms,2025-04-01T00:00:00.000Z,true,true,true,308.55
CMP-08612,GST-02174,Platinum Exclusive,email,2025-02-14T01:00:00.000Z,false,false,false,0
CMP-08613,GST-02369,Dining Bundle,email,2026-04-11T00:00:00.000Z,true,false,false,0
CMP-08614,GST-01279,Reactivation 30d,sms,2025-08-06T00:00:00.000Z,false,false,false,0
CMP-08615,GST-01220,Summer Stay Drop,email,2025-12-08T01:00:00.000Z,false,false,false,0
CMP-08616,GST-01120,Summer Stay Drop,push,2025-09-24T00:00:00.000Z,true,false,false,0
CMP-08617,GST-00648,Spa + Stay Package,email,2025-04-03T00:00:00.000Z,false,false,false,0
CMP-08618,GST-00881,Dining Bundle,sms,2026-04-06T00:00:00.000Z,false,false,false,0
CMP-08619,GST-02086,Dining Bundle,push,2025-09-29T00:00:00.000Z,true,false,false,0
CMP-08620,GST-01413,Resort Weekender,push,2025-10-27T00:00:00.000Z,true,false,false,0
CMP-08621,GST-01623,Reactivation 60d,email,2026-01-15T01:00:00.000Z,false,false,false,0
CMP-08622,GST-01366,Dining Bundle,email,2025-12-13T01:00:00.000Z,true,false,false,0
CMP-08623,GST-01136,Platinum Exclusive,email,2026-02-16T01:00:00.000Z,true,false,false,0
CMP-08624,GST-00074,Spa + Stay Package,email,2026-03-05T01:00:00.000Z,false,false,false,0
CMP-08625,GST-00295,Reactivation 30d,push,2025-07-13T00:00:00.000Z,true,false,false,0
CMP-08626,GST-00744,Birthday Reward,email,2025-01-08T01:00:00.000Z,true,false,false,0
CMP-08627,GST-02062,Spa + Stay Package,email,2026-03-11T00:00:00.000Z,false,false,false,0
CMP-08628,GST-02356,Welcome Series,sms,2025-05-21T00:00:00.000Z,false,false,false,0
CMP-08629,GST-01912,Reactivation 30d,push,2025-01-18T01:00:00.000Z,true,false,false,0
CMP-08630,GST-00373,Spa + Stay Package,push,2025-12-24T01:00:00.000Z,false,false,false,0
CMP-08631,GST-01737,Summer Stay Drop,push,2025-01-19T01:00:00.000Z,true,false,false,0
CMP-08632,GST-01326,Welcome Series,email,2024-12-01T01:00:00.000Z,false,false,false,0
CMP-08633,GST-01681,Reactivation 30d,sms,2025-08-11T00:00:00.000Z,false,false,false,0
CMP-08634,GST-00453,Birthday Reward,email,2024-12-09T01:00:00.000Z,false,false,false,0
CMP-08635,GST-00486,Resort Weekender,push,2025-06-22T00:00:00.000Z,true,false,false,0
CMP-08636,GST-02261,Tier Upgrade Nudge,email,2025-06-24T00:00:00.000Z,false,false,false,0
CMP-08637,GST-00793,Reactivation 30d,email,2025-05-18T00:00:00.000Z,false,false,false,0
CMP-08638,GST-01255,Resort Weekender,push,2026-04-01T00:00:00.000Z,true,true,true,382.87
CMP-08639,GST-02284,Birthday Reward,email,2025-06-03T00:00:00.000Z,false,false,false,0
CMP-08640,GST-01399,Platinum Exclusive,email,2026-04-24T00:00:00.000Z,false,false,false,0
CMP-08641,GST-00110,Tier Upgrade Nudge,email,2026-02-22T01:00:00.000Z,false,false,false,0
CMP-08642,GST-00894,Tier Upgrade Nudge,sms,2026-03-12T00:00:00.000Z,true,false,false,0
CMP-08643,GST-00767,Platinum Exclusive,push,2026-02-26T01:00:00.000Z,false,false,false,0
CMP-08644,GST-00131,Summer Stay Drop,email,2025-01-31T01:00:00.000Z,false,false,false,0
CMP-08645,GST-02220,Welcome Series,email,2026-05-09T00:00:00.000Z,false,false,false,0
CMP-08646,GST-02341,Resort Weekender,push,2025-07-24T00:00:00.000Z,true,false,false,0
CMP-08647,GST-01419,Birthday Reward,email,2025-05-08T00:00:00.000Z,false,false,false,0
CMP-08648,GST-01947,Summer Stay Drop,sms,2025-10-27T00:00:00.000Z,true,true,false,0
CMP-08649,GST-01499,Spa + Stay Package,sms,2024-12-17T01:00:00.000Z,false,false,false,0
CMP-08650,GST-00602,Platinum Exclusive,sms,2025-11-09T01:00:00.000Z,false,false,false,0
CMP-08651,GST-01453,Platinum Exclusive,email,2026-01-20T01:00:00.000Z,false,false,false,0
CMP-08652,GST-01426,Tier Upgrade Nudge,email,2025-09-13T00:00:00.000Z,true,false,false,0
CMP-08653,GST-01992,Platinum Exclusive,email,2025-01-02T01:00:00.000Z,true,false,false,0
CMP-08654,GST-00077,Reactivation 60d,email,2025-07-13T00:00:00.000Z,false,false,false,0
CMP-08655,GST-00955,Dining Bundle,push,2025-01-13T01:00:00.000Z,false,false,false,0
CMP-08656,GST-00436,Dining Bundle,email,2025-06-26T00:00:00.000Z,false,false,false,0
CMP-08657,GST-00438,Dining Bundle,email,2024-12-21T01:00:00.000Z,true,false,false,0
CMP-08658,GST-00849,Reactivation 60d,sms,2025-03-27T00:00:00.000Z,false,false,false,0
CMP-08659,GST-00798,Reactivation 60d,sms,2025-07-12T00:00:00.000Z,true,false,false,0
CMP-08660,GST-01745,Reactivation 60d,push,2025-08-30T00:00:00.000Z,true,false,false,0
CMP-08661,GST-02185,Spa + Stay Package,sms,2025-06-15T00:00:00.000Z,true,true,false,0
CMP-08662,GST-00994,Birthday Reward,sms,2025-04-21T00:00:00.000Z,true,false,false,0
CMP-08663,GST-00982,Platinum Exclusive,sms,2026-04-25T00:00:00.000Z,false,false,false,0
CMP-08664,GST-00741,Spa + Stay Package,push,2024-12-05T01:00:00.000Z,true,false,false,0
CMP-08665,GST-01932,Reactivation 30d,push,2026-01-03T01:00:00.000Z,false,false,false,0
CMP-08666,GST-01630,Reactivation 60d,email,2025-10-24T00:00:00.000Z,true,false,false,0
CMP-08667,GST-00752,Reactivation 60d,email,2025-08-18T00:00:00.000Z,true,false,false,0
CMP-08668,GST-00809,Spa + Stay Package,email,2025-02-04T01:00:00.000Z,false,false,false,0
CMP-08669,GST-02386,Summer Stay Drop,email,2025-07-20T00:00:00.000Z,false,false,false,0
CMP-08670,GST-02028,Birthday Reward,email,2025-02-04T01:00:00.000Z,false,false,false,0
CMP-08671,GST-00587,Reactivation 30d,email,2025-05-05T00:00:00.000Z,false,false,false,0
CMP-08672,GST-01653,Reactivation 60d,email,2026-04-23T00:00:00.000Z,false,false,false,0
CMP-08673,GST-00676,Birthday Reward,push,2025-06-13T00:00:00.000Z,false,false,false,0
CMP-08674,GST-01648,Platinum Exclusive,email,2025-08-19T00:00:00.000Z,true,false,false,0
CMP-08675,GST-01140,Resort Weekender,push,2026-02-13T01:00:00.000Z,true,true,true,188.06
CMP-08676,GST-01460,Welcome Series,email,2024-12-19T01:00:00.000Z,true,true,false,0
CMP-08677,GST-00202,Birthday Reward,email,2025-01-27T01:00:00.000Z,false,false,false,0
CMP-08678,GST-00827,Resort Weekender,sms,2025-01-05T01:00:00.000Z,false,false,false,0
CMP-08679,GST-01593,Welcome Series,email,2026-02-09T01:00:00.000Z,true,false,false,0
CMP-08680,GST-01943,Reactivation 30d,email,2025-11-23T01:00:00.000Z,true,true,true,493.5
CMP-08681,GST-02095,Summer Stay Drop,push,2025-03-20T00:00:00.000Z,false,false,false,0
CMP-08682,GST-01594,Reactivation 60d,sms,2025-03-25T00:00:00.000Z,false,false,false,0
CMP-08683,GST-01112,Reactivation 60d,email,2025-01-31T01:00:00.000Z,false,false,false,0
CMP-08684,GST-02180,Dining Bundle,email,2026-03-28T00:00:00.000Z,false,false,false,0
CMP-08685,GST-01341,Reactivation 60d,push,2026-03-20T00:00:00.000Z,true,true,false,0
CMP-08686,GST-01288,Welcome Series,sms,2025-03-07T01:00:00.000Z,true,false,false,0
CMP-08687,GST-00856,Dining Bundle,email,2026-02-21T01:00:00.000Z,false,false,false,0
CMP-08688,GST-00494,Tier Upgrade Nudge,sms,2025-05-20T00:00:00.000Z,false,false,false,0
CMP-08689,GST-02245,Tier Upgrade Nudge,email,2025-04-09T00:00:00.000Z,true,false,false,0
CMP-08690,GST-02154,Platinum Exclusive,push,2024-11-30T01:00:00.000Z,true,true,false,0
CMP-08691,GST-00292,Summer Stay Drop,sms,2025-12-20T01:00:00.000Z,true,false,false,0
CMP-08692,GST-00826,Reactivation 60d,push,2025-09-13T00:00:00.000Z,true,false,false,0
CMP-08693,GST-01403,Reactivation 30d,sms,2025-01-14T01:00:00.000Z,true,true,false,0
CMP-08694,GST-01113,Tier Upgrade Nudge,email,2026-02-14T01:00:00.000Z,false,false,false,0
CMP-08695,GST-02060,Platinum Exclusive,email,2025-02-14T01:00:00.000Z,false,false,false,0
CMP-08696,GST-00316,Reactivation 30d,email,2025-09-22T00:00:00.000Z,false,false,false,0
CMP-08697,GST-00826,Reactivation 60d,push,2025-12-11T01:00:00.000Z,true,true,false,0
CMP-08698,GST-00626,Dining Bundle,email,2025-09-23T00:00:00.000Z,false,false,false,0
CMP-08699,GST-00668,Spa + Stay Package,email,2025-07-23T00:00:00.000Z,true,false,false,0
CMP-08700,GST-00792,Spa + Stay Package,email,2025-02-09T01:00:00.000Z,false,false,false,0
CMP-08701,GST-00003,Reactivation 60d,email,2026-04-21T00:00:00.000Z,false,false,false,0
CMP-08702,GST-00056,Reactivation 60d,email,2025-09-20T00:00:00.000Z,true,false,false,0
CMP-08703,GST-01605,Tier Upgrade Nudge,email,2026-05-07T00:00:00.000Z,true,false,false,0
CMP-08704,GST-01646,Reactivation 60d,push,2025-06-01T00:00:00.000Z,false,false,false,0
CMP-08705,GST-01924,Resort Weekender,email,2025-11-27T01:00:00.000Z,false,false,false,0
CMP-08706,GST-01656,Tier Upgrade Nudge,email,2026-02-01T01:00:00.000Z,true,false,false,0
CMP-08707,GST-00061,Reactivation 60d,sms,2025-03-22T00:00:00.000Z,true,false,false,0
CMP-08708,GST-01971,Reactivation 60d,email,2025-07-11T00:00:00.000Z,false,false,false,0
CMP-08709,GST-01078,Dining Bundle,email,2025-03-04T01:00:00.000Z,true,false,false,0
CMP-08710,GST-00844,Platinum Exclusive,email,2024-12-07T01:00:00.000Z,true,false,false,0
CMP-08711,GST-01663,Birthday Reward,email,2025-07-26T00:00:00.000Z,false,false,false,0
CMP-08712,GST-00319,Tier Upgrade Nudge,email,2026-02-15T01:00:00.000Z,true,false,false,0
CMP-08713,GST-01959,Spa + Stay Package,sms,2025-03-17T00:00:00.000Z,true,true,true,470.06
CMP-08714,GST-01377,Spa + Stay Package,sms,2024-11-30T01:00:00.000Z,true,false,false,0
CMP-08715,GST-00312,Tier Upgrade Nudge,email,2025-10-23T00:00:00.000Z,false,false,false,0
CMP-08716,GST-00458,Reactivation 30d,email,2025-03-04T01:00:00.000Z,false,false,false,0
CMP-08717,GST-02279,Spa + Stay Package,push,2025-12-24T01:00:00.000Z,true,false,false,0
CMP-08718,GST-01957,Tier Upgrade Nudge,sms,2026-03-02T01:00:00.000Z,false,false,false,0
CMP-08719,GST-02157,Summer Stay Drop,push,2026-02-07T01:00:00.000Z,true,false,false,0
CMP-08720,GST-02196,Birthday Reward,email,2026-04-16T00:00:00.000Z,true,true,false,0
CMP-08721,GST-00604,Summer Stay Drop,sms,2025-10-09T00:00:00.000Z,true,true,false,0
CMP-08722,GST-01195,Welcome Series,email,2025-07-08T00:00:00.000Z,false,false,false,0
CMP-08723,GST-01762,Summer Stay Drop,sms,2026-02-10T01:00:00.000Z,true,true,true,350.2
CMP-08724,GST-02322,Spa + Stay Package,sms,2025-05-06T00:00:00.000Z,true,false,false,0
CMP-08725,GST-02165,Reactivation 60d,sms,2025-04-06T00:00:00.000Z,false,false,false,0
CMP-08726,GST-01512,Birthday Reward,sms,2026-01-17T01:00:00.000Z,false,false,false,0
CMP-08727,GST-01579,Dining Bundle,email,2025-02-18T01:00:00.000Z,false,false,false,0
CMP-08728,GST-01330,Welcome Series,email,2025-01-09T01:00:00.000Z,false,false,false,0
CMP-08729,GST-02151,Dining Bundle,email,2026-04-09T00:00:00.000Z,true,false,false,0
CMP-08730,GST-00622,Reactivation 60d,sms,2025-03-04T01:00:00.000Z,false,false,false,0
CMP-08731,GST-01498,Resort Weekender,email,2026-03-09T00:00:00.000Z,true,false,false,0
CMP-08732,GST-02151,Tier Upgrade Nudge,email,2025-03-08T01:00:00.000Z,false,false,false,0
CMP-08733,GST-01027,Welcome Series,email,2026-04-01T00:00:00.000Z,false,false,false,0
CMP-08734,GST-01885,Welcome Series,email,2025-06-18T00:00:00.000Z,false,false,false,0
CMP-08735,GST-00437,Reactivation 60d,push,2026-01-21T01:00:00.000Z,true,true,false,0
CMP-08736,GST-00011,Spa + Stay Package,sms,2025-08-12T00:00:00.000Z,false,false,false,0
CMP-08737,GST-00224,Birthday Reward,push,2025-03-12T00:00:00.000Z,true,false,false,0
CMP-08738,GST-01252,Welcome Series,email,2024-12-18T01:00:00.000Z,true,false,false,0
CMP-08739,GST-01662,Reactivation 60d,push,2025-04-18T00:00:00.000Z,true,false,false,0
CMP-08740,GST-01891,Summer Stay Drop,sms,2026-01-24T01:00:00.000Z,true,false,false,0
CMP-08741,GST-00975,Reactivation 60d,sms,2026-03-02T01:00:00.000Z,true,false,false,0
CMP-08742,GST-01974,Reactivation 60d,email,2025-12-02T01:00:00.000Z,true,false,false,0
CMP-08743,GST-00712,Tier Upgrade Nudge,email,2025-11-22T01:00:00.000Z,true,false,false,0
CMP-08744,GST-01234,Spa + Stay Package,push,2025-06-20T00:00:00.000Z,true,false,false,0
CMP-08745,GST-00760,Spa + Stay Package,push,2025-02-06T01:00:00.000Z,true,false,false,0
CMP-08746,GST-02122,Summer Stay Drop,push,2025-11-03T01:00:00.000Z,true,true,false,0
CMP-08747,GST-00144,Reactivation 60d,email,2026-03-16T00:00:00.000Z,false,false,false,0
CMP-08748,GST-02357,Platinum Exclusive,push,2025-08-14T00:00:00.000Z,true,false,false,0
CMP-08749,GST-00620,Summer Stay Drop,email,2025-10-09T00:00:00.000Z,false,false,false,0
CMP-08750,GST-02050,Reactivation 60d,push,2026-02-15T01:00:00.000Z,true,false,false,0
CMP-08751,GST-01931,Birthday Reward,sms,2026-04-15T00:00:00.000Z,false,false,false,0
CMP-08752,GST-02253,Summer Stay Drop,sms,2026-03-22T00:00:00.000Z,true,false,false,0
CMP-08753,GST-01246,Reactivation 30d,email,2024-11-28T01:00:00.000Z,false,false,false,0
CMP-08754,GST-00750,Spa + Stay Package,email,2026-03-05T01:00:00.000Z,true,false,false,0
CMP-08755,GST-00282,Welcome Series,email,2025-06-01T00:00:00.000Z,false,false,false,0
CMP-08756,GST-01557,Spa + Stay Package,email,2025-03-29T00:00:00.000Z,false,false,false,0
CMP-08757,GST-00157,Spa + Stay Package,email,2025-09-17T00:00:00.000Z,false,false,false,0
CMP-08758,GST-01717,Tier Upgrade Nudge,email,2026-03-02T01:00:00.000Z,false,false,false,0
CMP-08759,GST-00506,Summer Stay Drop,push,2025-02-13T01:00:00.000Z,false,false,false,0
CMP-08760,GST-00770,Dining Bundle,email,2025-11-02T00:00:00.000Z,true,false,false,0
CMP-08761,GST-01438,Platinum Exclusive,sms,2026-02-04T01:00:00.000Z,true,false,false,0
CMP-08762,GST-00382,Platinum Exclusive,email,2025-02-21T01:00:00.000Z,false,false,false,0
CMP-08763,GST-01621,Tier Upgrade Nudge,email,2025-01-25T01:00:00.000Z,false,false,false,0
CMP-08764,GST-00768,Reactivation 30d,sms,2025-02-13T01:00:00.000Z,true,true,true,388.85
CMP-08765,GST-01198,Reactivation 60d,sms,2025-05-10T00:00:00.000Z,true,false,false,0
CMP-08766,GST-00064,Platinum Exclusive,email,2024-11-24T01:00:00.000Z,true,false,false,0
CMP-08767,GST-00956,Reactivation 30d,email,2026-04-23T00:00:00.000Z,false,false,false,0
CMP-08768,GST-01474,Reactivation 60d,push,2025-07-26T00:00:00.000Z,true,false,false,0
CMP-08769,GST-00397,Summer Stay Drop,sms,2026-04-09T00:00:00.000Z,true,true,false,0
